Day,Month,Year,Obs,Sim
9,10,2003,4.9767,5.630040058
10,10,2003,4.66915,5.435915427
11,10,2003,4.54833,5.295400134
12,10,2003,4.54896,5.421091643
13,10,2003,4.60442,5.532366988
14,10,2003,4.83219,5.446103183
15,10,2003,4.99665,5.313858061
16,10,2003,4.77538,5.167592646
17,10,2003,4.73821,4.980814521
18,10,2003,4.83017,4.864947899
19,10,2003,4.90726,4.831977253
20,10,2003,4.94024,4.818139765
21,10,2003,4.9703,5.19420139
22,10,2003,5.19365,6.814735037
23,10,2003,6.21318,7.471816323
24,10,2003,6.1063,6.666424729
25,10,2003,5.65744,5.870545902
26,10,2003,5.26541,5.644834869
27,10,2003,5.02471,5.517823905
28,10,2003,NA,5.702885399
29,10,2003,5.02238,5.908790796
30,10,2003,5.44736,11.06369506
31,10,2003,10.4398,13.19968555
1,11,2003,16.4896,13.11623781
2,11,2003,14.7611,12.61059902
3,11,2003,13.7123,11.69591341
4,11,2003,12.0693,10.50963568
5,11,2003,10.6318,9.556826174
6,11,2003,9.73818,8.789384646
7,11,2003,9.31211,8.147530591
8,11,2003,8.61291,7.56942836
9,11,2003,7.99987,7.114269073
10,11,2003,7.33601,6.948527366
11,11,2003,7.02775,9.993919082
12,11,2003,10.1517,11.11051877
13,11,2003,13.7069,12.72776177
14,11,2003,15.3178,14.95881556
15,11,2003,22.7503,15.03833463
16,11,2003,23.1515,13.96696875
17,11,2003,20.8675,13.11730545
18,11,2003,19.3669,12.38800986
19,11,2003,18.5389,16.663129
20,11,2003,22.3438,18.46505621
21,11,2003,26.7429,18.09375406
22,11,2003,24.2084,16.99014465
23,11,2003,21.2847,15.46769094
24,11,2003,19.3008,14.20922795
25,11,2003,17.8045,14.16114243
26,11,2003,17.7948,13.67876504
27,11,2003,18.2052,12.98616283
28,11,2003,17.9493,15.63529084
29,11,2003,21.7142,23.16696284
30,11,2003,37.8781,26.14092821
1,12,2003,35.7508,28.29376877
2,12,2003,32.2079,28.60580158
3,12,2003,31.6381,26.66061824
4,12,2003,29.7172,23.95920847
5,12,2003,26.7652,21.42181444
6,12,2003,24.3482,19.14650374
7,12,2003,22.7759,17.29215965
8,12,2003,21.5293,16.12905633
9,12,2003,20.5784,16.24600264
10,12,2003,19.8973,19.98057387
11,12,2003,22.6954,24.93184348
12,12,2003,30.7341,30.35329432
13,12,2003,38.3104,31.71182431
14,12,2003,39.1329,30.36265575
15,12,2003,35.6176,27.61269471
16,12,2003,32.5487,24.25438913
17,12,2003,29.852,21.37413696
18,12,2003,27.7247,19.21935261
19,12,2003,25.8053,19.47473788
20,12,2003,26.0531,22.10406751
21,12,2003,31.7129,22.67933732
22,12,2003,30.471,22.77253628
23,12,2003,28.5094,21.86344866
24,12,2003,28.4326,20.44318551
25,12,2003,28.5788,28.13895981
26,12,2003,43.2235,38.36804858
27,12,2003,68.7606,42.07874372
28,12,2003,56.387,41.37760365
29,12,2003,46.8016,38.39888091
30,12,2003,41.6113,37.20323488
31,12,2003,41.7336,46.05123313
1,1,2004,77.9744,48.5738929
2,1,2004,79.3548,58.54777183
3,1,2004,80.6994,60.23495531
4,1,2004,83.4351,57.01807066
5,1,2004,70.589,55.19173133
6,1,2004,64.0682,49.92311458
7,1,2004,58.0248,58.63621763
8,1,2004,65.0648,61.66517863
9,1,2004,74.6071,59.96948731
10,1,2004,65.9759,66.210777
11,1,2004,64.3139,70.9745241
12,1,2004,76.5504,79.77318897
13,1,2004,96.4732,81.21477605
14,1,2004,99.3197,82.18809071
15,1,2004,102.46,103.5531759
16,1,2004,178.217,109.0189531
17,1,2004,140.904,107.399568
18,1,2004,102.522,91.9054947
19,1,2004,84.6111,77.40781871
20,1,2004,75.1865,66.64345441
21,1,2004,66.0191,57.74257492
22,1,2004,59.5228,51.18551497
23,1,2004,55.356,49.5448766
24,1,2004,55.1651,46.52606957
25,1,2004,51.7292,45.94142041
26,1,2004,47.7894,45.96105948
27,1,2004,44.9424,45.01332015
28,1,2004,42.9756,42.94231458
29,1,2004,40.4961,40.20023956
30,1,2004,38.5004,56.97601325
31,1,2004,61.4042,67.72335323
1,2,2004,108.266,79.45172527
2,2,2004,107.302,90.29335079
3,2,2004,113.394,115.526618
4,2,2004,119.741,124.5255045
5,2,2004,129.983,119.7710062
6,2,2004,105.195,101.6349575
7,2,2004,87.1017,85.05075481
8,2,2004,75.3916,73.3932197
9,2,2004,65.9323,63.22048941
10,2,2004,60.0573,55.46765846
11,2,2004,55.3715,49.53414526
12,2,2004,50.4766,45.30897891
13,2,2004,46.9643,41.69687054
14,2,2004,44.3844,38.72505994
15,2,2004,41.5893,36.50919986
16,2,2004,39.0159,34.59648004
17,2,2004,37.2975,32.68565478
18,2,2004,35.0568,30.88050156
19,2,2004,33.5878,29.18468322
20,2,2004,31.9484,27.56019058
21,2,2004,30.398,26.03214344
22,2,2004,29.13,24.66062847
23,2,2004,27.254,24.55733778
24,2,2004,26.7602,24.18872874
25,2,2004,26.6146,23.49834597
26,2,2004,25.8026,22.7591103
27,2,2004,24.9211,21.829019
28,2,2004,23.5389,20.83683485
29,2,2004,21.9096,19.90698774
1,3,2004,21.0189,19.0615657
2,3,2004,20.5858,21.56581224
3,3,2004,20.673,22.86167213
4,3,2004,21.396,24.82122656
5,3,2004,20.9488,24.76229192
6,3,2004,20.2004,24.20330811
7,3,2004,19.7169,23.09574196
8,3,2004,18.9269,21.7176546
9,3,2004,18.142,20.43329647
10,3,2004,17.4625,19.20497683
11,3,2004,17.1019,22.41110862
12,3,2004,18.1781,23.19881151
13,3,2004,21.1595,23.64562363
14,3,2004,20.98,23.77240609
15,3,2004,22.6365,23.34396143
16,3,2004,23.1815,24.3383208
17,3,2004,24.3145,23.69627887
18,3,2004,24.764,27.6645615
19,3,2004,29.1263,30.35556498
20,3,2004,38.3164,36.3891271
21,3,2004,51.602,37.85934238
22,3,2004,55.3791,36.36494218
23,3,2004,50.075,34.1606185
24,3,2004,43.0479,31.27861127
25,3,2004,38.2453,28.29283567
26,3,2004,34.314,25.6784594
27,3,2004,31.6697,23.40169301
28,3,2004,29.7677,21.3922332
29,3,2004,27.5792,19.77181116
30,3,2004,25.6643,18.40111955
31,3,2004,24.5388,17.95083644
1,4,2004,23.6703,18.0053552
2,4,2004,23.2114,23.61970004
3,4,2004,24.4944,25.33190983
4,4,2004,25.2683,27.06423632
5,4,2004,24.9299,26.92971624
6,4,2004,23.9773,25.32398655
7,4,2004,22.7218,23.42001415
8,4,2004,21.1029,22.84525771
9,4,2004,20.655,21.86306704
10,4,2004,20.6074,20.66589708
11,4,2004,19.7596,19.46898331
12,4,2004,18.7385,18.15808691
13,4,2004,18.142,17.12966988
14,4,2004,17.8323,20.84271522
15,4,2004,20.8485,22.456741
16,4,2004,25.5708,22.12369373
17,4,2004,23.2908,28.02509816
18,4,2004,32.2782,29.07739618
19,4,2004,32.7636,29.32767954
20,4,2004,28.7861,28.86112711
21,4,2004,27.0504,27.10272209
22,4,2004,25.6558,24.85188255
23,4,2004,23.5482,22.31881775
24,4,2004,21.923,19.88966346
25,4,2004,20.5706,17.75576084
26,4,2004,19.6146,16.13101376
27,4,2004,19.2932,14.89928159
28,4,2004,19.592,13.90883513
29,4,2004,18.6701,13.36635842
30,4,2004,17.8751,12.86556743
1,5,2004,16.9656,12.32591768
2,5,2004,15.5532,11.76930801
3,5,2004,14.6868,14.61644692
4,5,2004,15.9958,17.76549483
5,5,2004,18.3192,21.07215356
6,5,2004,NA,22.42657398
7,5,2004,NA,21.29328978
8,5,2004,NA,19.50319834
9,5,2004,NA,17.56876166
10,5,2004,NA,15.95195493
11,5,2004,NA,14.65093804
12,5,2004,NA,13.69516773
13,5,2004,NA,12.88189272
14,5,2004,14.6955,12.10447275
15,5,2004,14.1632,11.37006529
16,5,2004,13.5488,10.65101694
17,5,2004,12.6753,10.07304966
18,5,2004,12.2889,9.666119207
19,5,2004,11.6254,9.426285625
20,5,2004,11.534,9.419125451
21,5,2004,11.1427,9.313418768
22,5,2004,10.7825,8.972398381
23,5,2004,10.1068,8.588883445
24,5,2004,10.0652,8.302691905
25,5,2004,9.65743,8.153585473
26,5,2004,9.35984,8.028736162
27,5,2004,9.02776,8.597209738
28,5,2004,9.22772,9.106865351
29,5,2004,9.24558,8.887670537
30,5,2004,8.9242,8.939933637
31,5,2004,8.97062,9.631156988
1,6,2004,8.67425,9.663771579
2,6,2004,8.58067,8.961719439
3,6,2004,8.00878,8.445996567
4,6,2004,8.00878,8.32136714
5,6,2004,8.00878,8.04085654
6,6,2004,7.59562,7.62290428
7,6,2004,7.3346,7.297569701
8,6,2004,6.90884,7.192653939
9,6,2004,6.73984,7.157389485
10,6,2004,6.70093,7.225598384
11,6,2004,6.77581,7.540135357
12,6,2004,6.73984,7.630802003
13,6,2004,6.46677,7.248313619
14,6,2004,6.1372,6.828834518
15,6,2004,6.03737,6.640943988
16,6,2004,5.55687,6.48368972
17,6,2004,5.54477,6.287083098
18,6,2004,5.53895,6.289881494
19,6,2004,5.5564,6.281897832
20,6,2004,5.55058,6.126256201
21,6,2004,5.5564,5.976172659
22,6,2004,5.2596,9.840463326
23,6,2004,10.5598,12.78093586
24,6,2004,11.8851,11.52132807
25,6,2004,9.89846,10.43632616
26,6,2004,8.61533,9.513679332
27,6,2004,8.19595,8.636191259
28,6,2004,8.00207,8.447169662
29,6,2004,7.77365,8.711489314
30,6,2004,7.96197,8.476278921
1,7,2004,7.78709,8.022248848
2,7,2004,7.45454,7.780987765
3,7,2004,7.39408,7.800720957
4,7,2004,8.80731,7.657089186
5,7,2004,8.05384,7.475810835
6,7,2004,8.00878,7.028344058
7,7,2004,7.91809,6.52108896
8,7,2004,7.37728,6.135350948
9,7,2004,7.29885,5.783539716
10,7,2004,6.76909,5.776883521
11,7,2004,6.73984,6.203332771
12,7,2004,6.73984,6.336914305
13,7,2004,6.20311,6.223005759
14,7,2004,6.1372,6.173128293
15,7,2004,6.1372,6.281734146
16,7,2004,6.18114,6.35221479
17,7,2004,6.1372,6.055196427
18,7,2004,5.91637,5.521360073
19,7,2004,5.5564,5.071007576
20,7,2004,5.5564,5.033032503
21,7,2004,5.04712,5.140591152
22,7,2004,5.25268,4.894805332
23,7,2004,4.71214,4.726024506
24,7,2004,4.88948,4.937170393
25,7,2004,4.15902,5.072549515
26,7,2004,3.94512,5.018806872
27,7,2004,4.1635,4.93305407
28,7,2004,4.17753,4.848144345
29,7,2004,4.1672,4.771014543
30,7,2004,4.34972,4.702993677
31,7,2004,4.03182,4.633501704
1,8,2004,3.81997,4.562693576
2,8,2004,3.72598,4.548127659
3,8,2004,3.91594,4.644348372
4,8,2004,4.61755,4.714107881
5,8,2004,8.91111,4.482216201
6,8,2004,8.73064,4.214755698
7,8,2004,7.09894,4.245608845
8,8,2004,5.8968,4.31579647
9,8,2004,5.42232,4.321745994
10,8,2004,5.05886,4.286340537
11,8,2004,5.2071,4.508435171
12,8,2004,5.53546,4.651038238
13,8,2004,6.04,4.314820698
14,8,2004,6.70792,4.01872847
15,8,2004,6.39128,4.348423564
16,8,2004,6.1785,4.958064238
17,8,2004,6.7947,8.621212649
18,8,2004,11.5175,13.4534518
19,8,2004,27.8276,18.69655811
20,8,2004,37.7096,18.44807712
21,8,2004,37.1016,15.92626859
22,8,2004,32.6881,21.7228293
23,8,2004,36.1616,27.12212965
24,8,2004,40.0766,27.49778588
25,8,2004,39.6453,25.80375079
26,8,2004,33.9073,23.39129695
27,8,2004,28.7328,20.45722187
28,8,2004,24.5459,18.64895867
29,8,2004,20.9718,17.131352
30,8,2004,18.4024,15.52688963
31,8,2004,16.2947,13.75724363
1,9,2004,14.1335,12.33253169
2,9,2004,14.3147,11.27600263
3,9,2004,13.4033,10.30359307
4,9,2004,12.2833,9.250292634
5,9,2004,11.5513,8.384729396
6,9,2004,10.6274,7.825131793
7,9,2004,9.88946,7.38053257
8,9,2004,9.05064,6.928197043
9,9,2004,7.81325,7.060622942
10,9,2004,8.05826,8.819750357
11,9,2004,8.63114,9.690763174
12,9,2004,8.20562,10.67572283
13,9,2004,8.23147,11.77204035
14,9,2004,9.24067,11.80232831
15,9,2004,9.54415,11.0022293
16,9,2004,9.66557,11.29464259
17,9,2004,10.0368,13.82122823
18,9,2004,10.9082,14.592152
19,9,2004,13.0971,16.66715097
20,9,2004,13.6015,16.77803542
21,9,2004,13.2273,16.49863034
22,9,2004,12.7383,17.01052823
23,9,2004,12.9132,16.45958963
24,9,2004,13.6338,15.73693418
25,9,2004,12.978,14.6310097
26,9,2004,11.6043,13.38560025
27,9,2004,10.73,12.33700808
28,9,2004,10.0746,11.77076591
29,9,2004,10.2384,20.06413573
30,9,2004,15.5383,24.22286024
1,10,2004,18.9789,27.45574481
2,10,2004,18.4933,28.18938069
3,10,2004,20.9185,44.43220315
4,10,2004,44.1378,54.27889964
5,10,2004,64.842,57.15790904
6,10,2004,53.8178,53.00031577
7,10,2004,40.923,44.64707159
8,10,2004,36.2268,35.11791881
9,10,2004,32.3206,28.99392828
10,10,2004,28.2437,24.86722813
11,10,2004,25.8278,21.58425798
12,10,2004,23.3865,20.14168487
13,10,2004,21.522,19.65739479
14,10,2004,20.6693,18.94024589
15,10,2004,20.0167,17.97468731
16,10,2004,19.6382,16.81359502
17,10,2004,18.1873,15.52725729
18,10,2004,16.5674,16.85643228
19,10,2004,16.1831,17.01002627
20,10,2004,17.1572,36.55536138
21,10,2004,50.5558,46.04245604
22,10,2004,62.8438,62.89406485
23,10,2004,75.6065,75.50251064
24,10,2004,99.524,76.3210447
25,10,2004,91.3514,66.23842383
26,10,2004,71.6989,54.79250582
27,10,2004,60.5451,62.3949691
28,10,2004,73.0714,90.1076052
29,10,2004,117.104,103.2209765
30,10,2004,124.441,103.2243001
31,10,2004,96.4097,82.97211496
1,11,2004,76.4391,67.50450196
2,11,2004,65.2964,55.24220652
3,11,2004,57.6003,46.81991889
4,11,2004,52.2313,40.95672262
5,11,2004,46.34,36.42274859
6,11,2004,43.0067,32.82722959
7,11,2004,39.9027,29.94733878
8,11,2004,37.5935,27.97564316
9,11,2004,35.3491,26.32078366
10,11,2004,33.6149,24.87006915
11,11,2004,31.5637,23.42870811
12,11,2004,30.0704,22.18999179
13,11,2004,27.9929,20.99182148
14,11,2004,26.3946,19.90035961
15,11,2004,25.2308,19.01808692
16,11,2004,25.0649,19.25085336
17,11,2004,24.8493,23.53741255
18,11,2004,28.0785,35.1361026
19,11,2004,51.7468,47.17567798
20,11,2004,53.3135,59.6740604
21,11,2004,94.9535,62.70093705
22,11,2004,95.7597,59.89672143
23,11,2004,74.3739,54.27152254
24,11,2004,61.7287,47.00281733
25,11,2004,55.7499,46.78326372
26,11,2004,62.2508,44.22626678
27,11,2004,63.5935,42.16001563
28,11,2004,57.4911,39.31229483
29,11,2004,52.6815,35.86419877
30,11,2004,48.5292,33.93126345
1,12,2004,45.5343,31.61437367
2,12,2004,43.112,30.04375539
3,12,2004,40.2453,28.41682617
4,12,2004,38.5384,27.05206176
5,12,2004,37.5563,25.61076533
6,12,2004,35.8401,24.43293651
7,12,2004,33.911,23.29344979
8,12,2004,32.4837,22.14927299
9,12,2004,31.8167,21.29688649
10,12,2004,30.7641,20.64107864
11,12,2004,29.515,19.83851177
12,12,2004,28.2013,19.04076627
13,12,2004,27.301,18.88510119
14,12,2004,26.5894,22.29173617
15,12,2004,29.3553,25.03631173
16,12,2004,34.5057,31.09425702
17,12,2004,37.9268,31.77291008
18,12,2004,45.8409,36.8825693
19,12,2004,57.4002,37.03454124
20,12,2004,63.4696,36.7110131
21,12,2004,55.9457,45.4146767
22,12,2004,61.305,48.69781858
23,12,2004,73.65,47.77150027
24,12,2004,67.1275,48.27219588
25,12,2004,66.3716,50.44855523
26,12,2004,64.0136,47.88508888
27,12,2004,62.4701,50.32266713
28,12,2004,71.4715,48.31964521
29,12,2004,68.9685,44.4810914
30,12,2004,63.7033,45.88128184
31,12,2004,68.7414,43.74481145
1,1,2005,70.9106,48.38091335
2,1,2005,77.861,47.82199388
3,1,2005,72.9218,45.84205456
4,1,2005,66.5153,42.57665157
5,1,2005,63.0174,43.33703883
6,1,2005,63.9397,41.09759005
7,1,2005,77.5694,86.8915516
8,1,2005,301.654,116.3910733
9,1,2005,255.186,133.7025911
10,1,2005,179.901,123.2032834
11,1,2005,131.33,100.3892371
12,1,2005,116.922,87.81601829
13,1,2005,107.111,76.37074289
14,1,2005,93.5013,67.21131717
15,1,2005,83.796,59.63607165
16,1,2005,75.2546,54.07210884
17,1,2005,69.5696,52.20585471
18,1,2005,68.3263,50.36849903
19,1,2005,72.973,52.17647534
20,1,2005,87.8302,52.97490276
21,1,2005,90.1258,56.93643008
22,1,2005,89.2194,68.88708537
23,1,2005,126.807,70.22647673
24,1,2005,104.885,66.98827443
25,1,2005,87.4486,63.39322505
26,1,2005,77.5584,57.27110181
27,1,2005,70.3709,51.06977394
28,1,2005,64.438,46.08784596
29,1,2005,59.0607,42.09302319
30,1,2005,54.3787,38.75638623
31,1,2005,50.5439,35.89392
1,2,2005,47.4775,33.37142257
2,2,2005,44.5003,31.28246959
3,2,2005,42.2399,29.44777533
4,2,2005,40.2733,28.62253952
5,2,2005,39.3111,27.43122291
6,2,2005,37.8842,27.17069986
7,2,2005,36.171,26.89642159
8,2,2005,34.6002,26.33933212
9,2,2005,33.3688,29.47670091
10,2,2005,34.8699,29.61285152
11,2,2005,36.3726,37.00637298
12,2,2005,46.003,38.52975335
13,2,2005,55.3445,37.17496358
14,2,2005,49.8815,34.87436034
15,2,2005,44.3946,32.0083239
16,2,2005,40.4102,29.87267873
17,2,2005,38.2006,27.86259008
18,2,2005,36.1825,26.50536837
19,2,2005,34.1686,24.99346103
20,2,2005,32.1388,24.63828892
21,2,2005,30.9653,28.43527819
22,2,2005,32.7705,39.73852617
23,2,2005,33.8258,46.85337181
24,2,2005,35.1432,48.80290637
25,2,2005,37.1851,47.43845191
26,2,2005,38.5501,43.76257191
27,2,2005,34.8415,39.34863131
28,2,2005,31.7938,35.78285296
1,3,2005,30.4862,32.6311265
2,3,2005,29.1217,29.80332443
3,3,2005,26.7537,27.52425359
4,3,2005,25.6866,25.42536476
5,3,2005,24.6584,23.51021591
6,3,2005,23.4761,21.90869732
7,3,2005,22.349,20.54972111
8,3,2005,21.8386,19.41127933
9,3,2005,21.0189,18.4997953
10,3,2005,20.655,17.64553627
11,3,2005,20.3394,16.94209978
12,3,2005,19.919,16.23163619
13,3,2005,19.3835,15.57610112
14,3,2005,19.1271,18.01854879
15,3,2005,20.8156,18.60097124
16,3,2005,20.5143,19.1607036
17,3,2005,19.5622,18.64048398
18,3,2005,19.1185,17.66168494
19,3,2005,18.4245,16.68272891
20,3,2005,18.1327,20.62180138
21,3,2005,24.4281,34.8509855
22,3,2005,76.7853,38.06805776
23,3,2005,64.046,37.89170316
24,3,2005,50.81,35.54047986
25,3,2005,46.3656,32.05568924
26,3,2005,42.1578,28.65397809
27,3,2005,37.7616,25.92092987
28,3,2005,34.4898,24.5450178
29,3,2005,32.5936,22.99198639
30,3,2005,32.3671,21.63834177
31,3,2005,34.535,24.873309
1,4,2005,37.3768,25.84285769
2,4,2005,46.842,25.10055699
3,4,2005,41.611,23.66601724
4,4,2005,36.5403,22.5437897
5,4,2005,33.3663,30.83458673
6,4,2005,37.7041,34.663494
7,4,2005,51.3353,36.60647173
8,4,2005,48.9565,35.27539834
9,4,2005,41.9112,32.41825036
10,4,2005,38.1858,29.0254169
11,4,2005,34.9818,25.95483172
12,4,2005,32.7647,23.46144279
13,4,2005,31.6542,22.49458993
14,4,2005,31.4099,23.03700618
15,4,2005,31.0691,22.64770614
16,4,2005,29.4277,24.15933345
17,4,2005,33.1244,32.74411655
18,4,2005,67.5801,34.34194273
19,4,2005,57.7916,33.14508011
20,4,2005,48.4011,31.01771491
21,4,2005,42.605,27.95764353
22,4,2005,38.7898,24.90688536
23,4,2005,35.7848,22.41141246
24,4,2005,33.2758,20.29179879
25,4,2005,30.9862,20.55901238
26,4,2005,30.442,21.82407472
27,4,2005,29.1551,25.3281898
28,4,2005,30.2211,25.90396346
29,4,2005,30.4697,25.61343693
30,4,2005,27.9257,24.3184028
1,5,2005,27.5244,22.94093128
2,5,2005,26.422,50.15034151
3,5,2005,35.5816,67.36446311
4,5,2005,38.6597,72.0173018
5,5,2005,30.6658,68.25654923
6,5,2005,27.3462,59.3835008
7,5,2005,25.7432,48.1583921
8,5,2005,24.242,40.39845626
9,5,2005,22.7938,34.86432971
10,5,2005,21.5253,30.47898413
11,5,2005,20.2957,27.0067712
12,5,2005,19.5117,24.1740548
13,5,2005,18.666,21.90231253
14,5,2005,17.6381,20.0581819
15,5,2005,17.2544,18.51844171
16,5,2005,16.588,17.50234416
17,5,2005,16.1219,16.67950888
18,5,2005,15.802,18.43284265
19,5,2005,17.3145,19.21664584
20,5,2005,17.6196,18.61059098
21,5,2005,17.0958,18.1533163
22,5,2005,16.8069,18.87956945
23,5,2005,17.6013,22.85218329
24,5,2005,19.6678,25.16921123
25,5,2005,22.7668,25.59424533
26,5,2005,23.5024,24.96533807
27,5,2005,23.1779,23.20718158
28,5,2005,21.9545,21.30719214
29,5,2005,20.4759,19.34919283
30,5,2005,19.2425,19.76939986
31,5,2005,18.8376,20.55621258
1,6,2005,18.9991,20.66807944
2,6,2005,19.5887,20.1943482
3,6,2005,19.0031,19.56089052
4,6,2005,18.4515,18.36618642
5,6,2005,16.9869,16.96832261
6,6,2005,14.5124,15.55216305
7,6,2005,13.8778,14.32383117
8,6,2005,13.8778,13.37597265
9,6,2005,13.6321,12.6036373
10,6,2005,12.9846,11.97209743
11,6,2005,12.2968,11.33154228
12,6,2005,11.7843,10.81330094
13,6,2005,11.3137,10.47252748
14,6,2005,10.7901,10.61801137
15,6,2005,10.7901,10.88280525
16,6,2005,10.8211,10.69988424
17,6,2005,10.7901,10.20679671
18,6,2005,10.5069,9.797202485
19,6,2005,10.0652,9.419171268
20,6,2005,9.88521,9.032768777
21,6,2005,9.35984,8.763816488
22,6,2005,9.34556,8.475727567
23,6,2005,8.74923,8.427536491
24,6,2005,8.67425,8.754406125
25,6,2005,8.67425,8.791742646
26,6,2005,8.33112,8.340879982
27,6,2005,8.00878,7.818283771
28,6,2005,7.45454,7.787025418
29,6,2005,7.36385,8.255577402
30,6,2005,7.60234,8.511391951
1,7,2005,7.77701,8.582811759
2,7,2005,7.75014,8.500074576
3,7,2005,8.03103,9.291632375
4,7,2005,9.09203,10.41124
5,7,2005,9.9622,12.33266227
6,7,2005,10.5753,12.36782868
7,7,2005,9.59865,11.24590477
8,7,2005,8.67782,10.1464482
9,7,2005,8.64305,9.390222857
10,7,2005,8.00878,8.657759387
11,7,2005,7.4008,7.874034418
12,7,2005,6.91859,7.358166726
13,7,2005,6.73984,7.139242
14,7,2005,6.2345,7.07959272
15,7,2005,6.1372,7.079845835
16,7,2005,6.1372,7.017802177
17,7,2005,5.72278,6.877390707
18,7,2005,5.5564,6.697271195
19,7,2005,5.22774,6.492064165
20,7,2005,4.99796,6.282090954
21,7,2005,4.88082,6.08241422
22,7,2005,4.54333,5.918222381
23,7,2005,4.8334,5.800734774
24,7,2005,5.03287,5.710519582
25,7,2005,4.99796,5.616800704
26,7,2005,4.85014,5.505009381
27,7,2005,4.46245,5.38813182
28,7,2005,4.84878,9.117732939
29,7,2005,6.05505,15.56402588
30,7,2005,7.03884,15.31904797
31,7,2005,7.01284,13.2467039
1,8,2005,6.64254,10.71015962
2,8,2005,5.97687,9.442563378
3,8,2005,5.39085,8.362748893
4,8,2005,4.99796,8.598429454
5,8,2005,4.99796,8.679817564
6,8,2005,4.99796,8.153241494
7,8,2005,4.99796,7.335183384
8,8,2005,4.52102,6.693415811
9,8,2005,4.46245,6.346858473
10,8,2005,4.1718,6.13168621
11,8,2005,3.95047,5.882240055
12,8,2005,3.95047,6.266243668
13,8,2005,4.53935,6.540483012
14,8,2005,4.45711,6.27061178
15,8,2005,4.05447,5.786712982
16,8,2005,3.95047,5.502444113
17,8,2005,3.8387,5.578944091
18,8,2005,3.91999,5.837535256
19,8,2005,3.95047,5.862024445
20,8,2005,3.95047,5.532304046
21,8,2005,3.48588,5.137316738
22,8,2005,2.73826,4.942783363
23,8,2005,2.73144,5.152649021
24,8,2005,2.57897,5.578902399
25,8,2005,2.99101,5.571559921
26,8,2005,3.31827,5.249280262
27,8,2005,3.46127,4.916455741
28,8,2005,3.19627,4.745165146
29,8,2005,2.80847,4.661700555
30,8,2005,2.62703,4.517120884
31,8,2005,2.54624,4.550519171
1,9,2005,2.56304,4.599977738
2,9,2005,2.56304,4.503252957
3,9,2005,2.56304,4.506599808
4,9,2005,2.56304,4.57143643
5,9,2005,2.56304,4.569308061
6,9,2005,2.56304,4.514470201
7,9,2005,2.58128,4.451490598
8,9,2005,2.612,4.542959942
9,9,2005,2.62645,5.273109424
10,9,2005,3.04489,5.738392845
11,9,2005,2.6264,5.170498546
12,9,2005,2.61106,4.550810369
13,9,2005,2.36114,4.259362985
14,9,2005,2.17334,4.299791942
15,9,2005,2.15293,4.71829032
16,9,2005,2.15293,4.917244933
17,9,2005,2.15293,4.662807421
18,9,2005,2.15293,4.262073646
19,9,2005,2.15293,4.12083428
20,9,2005,2.15293,4.20084961
21,9,2005,2.15293,4.129184518
22,9,2005,2.15293,4.056295848
23,9,2005,2.15293,4.157545326
24,9,2005,2.15293,5.127995506
25,9,2005,2.15293,5.819988268
26,9,2005,2.63667,6.203446701
27,9,2005,3.4579,6.044446348
28,9,2005,3.79422,5.956807966
29,9,2005,4.53172,6.05367968
30,9,2005,5.00378,5.921244146
1,10,2005,5.00984,5.546322061
2,10,2005,4.99796,5.112515933
3,10,2005,4.77762,4.734965216
4,10,2005,4.46245,4.474824104
5,10,2005,4.1398,4.285107277
6,10,2005,3.95047,4.149326726
7,10,2005,3.91491,4.452145006
8,10,2005,3.88696,4.645128954
9,10,2005,3.5745,4.549484543
10,10,2005,3.47797,5.472845951
11,10,2005,4.51686,7.265234405
12,10,2005,6.1372,7.384378125
13,10,2005,6.29414,6.384362241
14,10,2005,6.1372,5.671136088
15,10,2005,5.61388,5.224842466
16,10,2005,5.08231,4.895604265
17,10,2005,4.99796,4.716479402
18,10,2005,4.57122,4.858300213
19,10,2005,4.94269,6.85735382
20,10,2005,5.5564,11.27289137
21,10,2005,7.52852,12.12340484
22,10,2005,11.4849,10.46889736
23,10,2005,11.9552,20.63495779
24,10,2005,33.5522,28.7776993
25,10,2005,62.8483,32.18545359
26,10,2005,56.6872,32.4160086
27,10,2005,50.9269,30.00019857
28,10,2005,41.9764,26.56452355
29,10,2005,35.946,30.77244963
30,10,2005,38.7374,34.07960499
31,10,2005,41.7082,35.73487244
1,11,2005,40.1491,43.94351852
2,11,2005,48.8312,61.2789382
3,11,2005,86.2233,76.34977565
4,11,2005,101.174,82.66042945
5,11,2005,85.2125,76.10878393
6,11,2005,73.7898,64.33983838
7,11,2005,65.424,58.10881401
8,11,2005,62.2343,51.27019829
9,11,2005,58.5535,47.98657974
10,11,2005,51.369,47.45219906
11,11,2005,51.0502,45.73966521
12,11,2005,53.0674,42.25326002
13,11,2005,48.6835,37.99932254
14,11,2005,42.8663,34.21363113
15,11,2005,39.724,30.48878398
16,11,2005,36.9904,27.40698486
17,11,2005,33.6869,24.91433348
18,11,2005,31.071,22.85216739
19,11,2005,28.8934,21.15998243
20,11,2005,26.9884,19.75929338
21,11,2005,25.5563,18.58433817
22,11,2005,24.2539,17.67320091
23,11,2005,23.2614,16.83304209
24,11,2005,22.4793,16.81104288
25,11,2005,23.2509,18.74163054
26,11,2005,25.58,18.8528547
27,11,2005,24.6917,18.21276873
28,11,2005,22.8254,17.67987173
29,11,2005,22.061,18.55864524
